config,query_id,query,n_relevant,pool_size,retrieved_top10,n_relevant_in_pool,MRR@5,Recall@5,Recall@10,time_s
metapath_hybrid_freq,10,"How can AI systems assist in peer review, quality assessment, and research impact evaluation of scholarly work?",13,95,9d664c6c3be0bd800f40dbc511eda3e3a3478510; aee3dd493678b3a16750bee1a2c9553567aec29e; 3ecf3392b33d83749e7ac3957a61b1caa0d3b975; 2ee693e08a9409282c4aabeaa6cb267d352aa73b; 36ce12cadada7523bcce7edb4a704eba08baa520; c919f252e1d23638ba6a420bc7d222d07bfabd38; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; 9f3ae8055e227edb413c54417c9c216f1f554f52; 3b56e66904af5310728277eca4281062f1d66343; 550b13792eae8af534fc5744ada22762005e99a5,3,0.2,0.0769,0.1538,19.41
metapath_hybrid_interleave,1,How do graph-based and multi-step retrieval methods enhance retrieval-augmented generation systems?,18,92,37c0aaffc2435871009ce1a31a4c2fc982c519b7; 627aa6280bfab5776ed3daac9102978d39581af6; 573721af3692834841c3e82303a3bfabb98423b9; c67a16f1b60bdd5c0c3fdc201e1d88721cb86ba1; db5adab6b866e14ef1216716f9cb3783f65f5042; d6311085287a07fd0c9d38dd903974f1bfbdf942; 2f014ed269c77bdf1286bb540278199fb45adea1; 0c57cb87fcfb345ddc13bab3f20e9c203bac52e9; f2df1a1c2c157bf53233a6648deb5135746fec43; 2253c84f0d7422bbbec496893948e1e1297bcab2,4,0.3333,0.1111,0.1667,19.14
metapath_hybrid_interleave,2,How are knowledge graphs constructed and applied to organize scholarly and scientific information?,19,87,5f60655778fd0e3cb849c719797585e0e97912a2; bd18b584546309feecdf3b74c07709e45984ea09; f135b8dd5661c7ad3cb558a5133aa2728393f620; dfbe1fcd18742d71d2807506120aab24485491c8; 428194865ce5732c3c53f548b3d56485e8c7f4eb; db5adab6b866e14ef1216716f9cb3783f65f5042; c4a9619d1a6c222764048ef30cf4d0c35606eb66; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; d331de3b6bebb0f9af1fddf1b730ec057a7026d4; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b,7,1.0,0.1579,0.2632,19.94
metapath_hybrid_interleave,3,What methods are used for automated information extraction from scientific and biomedical text?,17,94,f2df1a1c2c157bf53233a6648deb5135746fec43; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 2f014ed269c77bdf1286bb540278199fb45adea1; b4076046f55b8005d82489728df5ea24ffcd0281; 97dc4d4620c2b2d12d6b07a4127f3fddcf126b94; 958bb3831589246fe5b6b58cf99e3b65c58d027f; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; db20f92811649ba8c03d3d5121da854df82473a0; 14644be339b0805aa8098a97f61fe2398cc770a9; 686d9ee744fa013cc21cdd86acd864c936e9e456,5,1.0,0.1765,0.2353,19.53
metapath_hybrid_interleave,4,How can NLP tools support researchers in conducting systematic literature reviews and evidence synthesis?,17,107,3a61d2f9a7aa0d0c2bc4b979aac06f7a67863773; 5f60655778fd0e3cb849c719797585e0e97912a2; 9dd953b8e915d3c19bbd5584ad3769164d8f762a; 586aa6ddedea42042cacf92431eb568c346eeea7; 966662b18fc5c4a6e29a06f56975dbdd44ab63eb; 3a66e3a6fe1f9e1d95140f0c8fefc4ff964ba89d; 428194865ce5732c3c53f548b3d56485e8c7f4eb; 2d7d78b95c48b09359fd86ab0108328d69101719; d331de3b6bebb0f9af1fddf1b730ec057a7026d4; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b,3,0.5,0.0588,0.1765,19.04
metapath_hybrid_interleave,5,What bibliometric and citation analysis methods reveal research trends and collaboration patterns?,19,114,3f04900ff0b01b2912625967407cc53188212893; 586aa6ddedea42042cacf92431eb568c346eeea7; 97dc4d4620c2b2d12d6b07a4127f3fddcf126b94; beabb3d31625fbbdba7e720d4d5baa6aac5d7b16; 2d7d78b95c48b09359fd86ab0108328d69101719; 34a1f2ba4f42fa61cf5f94bde851d325a0e52435; 5e04344703373e24772ef656354ee1d7078b9aae; f2df1a1c2c157bf53233a6648deb5135746fec43; db5adab6b866e14ef1216716f9cb3783f65f5042; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b,8,1.0,0.1579,0.2105,18.55
metapath_hybrid_interleave,6,What techniques reduce factual hallucination in large language model outputs?,20,86,e8bfdea65560f1513c8218c4745eed0c380fbe92; 627aa6280bfab5776ed3daac9102978d39581af6; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; f2df1a1c2c157bf53233a6648deb5135746fec43; d6311085287a07fd0c9d38dd903974f1bfbdf942; db20f92811649ba8c03d3d5121da854df82473a0; 3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0; 0bfa7c89253235d2822a3fd45dfcc9f2e7787984; 686d9ee744fa013cc21cdd86acd864c936e9e456; 1277221119f7d5e5695fe3eeb778140a26fbac28,4,0.0,0.0,0.05,17.15
metapath_hybrid_interleave,7,"What deep learning and language model approaches are used for classifying, tagging, or organizing scientific text?",14,83,b5aa72becfb20fae00a15a8169e0a4d873cf6013; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 958bb3831589246fe5b6b58cf99e3b65c58d027f; d6311085287a07fd0c9d38dd903974f1bfbdf942; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; a550ad9d7f47b65f7788287a23717a4f7c5b75c7; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; e663f431579bdde874795c4e0ae6b58249de695f; 87e367d76e5c63c834bf77b4f6ea8bce6cdb5553; 3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0,3,1.0,0.1429,0.2143,19.03
metapath_hybrid_interleave,8,How are pretrained language models and embedding techniques used for semantic understanding of scientific text?,12,81,37c0aaffc2435871009ce1a31a4c2fc982c519b7; 52724f2baba8d7099fcb614878267958c2794b00; 958bb3831589246fe5b6b58cf99e3b65c58d027f; a550ad9d7f47b65f7788287a23717a4f7c5b75c7; 686d9ee744fa013cc21cdd86acd864c936e9e456; e8bfdea65560f1513c8218c4745eed0c380fbe92; 89ddc52b54c38c6ece03943bb268598452ccf999; f2df1a1c2c157bf53233a6648deb5135746fec43; b4076046f55b8005d82489728df5ea24ffcd0281; 627aa6280bfab5776ed3daac9102978d39581af6,4,0.25,0.0833,0.1667,17.29
metapath_hybrid_interleave,9,"What benchmarks, evaluation methods, and datasets are used to assess RAG and information retrieval system performance?",14,79,d6311085287a07fd0c9d38dd903974f1bfbdf942; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; 418080fd96670ff19d15b4cfa3badaa6aadc19fe; 3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; e663f431579bdde874795c4e0ae6b58249de695f; c919f252e1d23638ba6a420bc7d222d07bfabd38; 9f6ab10492aaf484c66e567bb7af78a60e54c984; aee3dd493678b3a16750bee1a2c9553567aec29e,0,0.0,0.0,0.0,20.34
metapath_hybrid_interleave,10,"How can AI systems assist in peer review, quality assessment, and research impact evaluation of scholarly work?",13,95,c919f252e1d23638ba6a420bc7d222d07bfabd38; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; 36ce12cadada7523bcce7edb4a704eba08baa520; 9f3ae8055e227edb413c54417c9c216f1f554f52; 3b56e66904af5310728277eca4281062f1d66343; 550b13792eae8af534fc5744ada22762005e99a5; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; 0c561f33ae15decbbe699b05e02e1299b8dea58b; aee3dd493678b3a16750bee1a2c9553567aec29e,3,0.3333,0.1538,0.2308,19.43
vector_reranker,1,How do graph-based and multi-step retrieval methods enhance retrieval-augmented generation systems?,18,60,c67a16f1b60bdd5c0c3fdc201e1d88721cb86ba1; 573721af3692834841c3e82303a3bfabb98423b9; 627aa6280bfab5776ed3daac9102978d39581af6; 0c57cb87fcfb345ddc13bab3f20e9c203bac52e9; 680824bef5d6f98d669c49246363f0894a678e3b; d6311085287a07fd0c9d38dd903974f1bfbdf942; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 2253c84f0d7422bbbec496893948e1e1297bcab2; db5adab6b866e14ef1216716f9cb3783f65f5042; f2df1a1c2c157bf53233a6648deb5135746fec43,3,1.0,0.1667,0.1667,7.85
vector_reranker,2,How are knowledge graphs constructed and applied to organize scholarly and scientific information?,19,60,dfbe1fcd18742d71d2807506120aab24485491c8; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; f135b8dd5661c7ad3cb558a5133aa2728393f620; db5adab6b866e14ef1216716f9cb3783f65f5042; 5f60655778fd0e3cb849c719797585e0e97912a2; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; 2f014ed269c77bdf1286bb540278199fb45adea1; 573721af3692834841c3e82303a3bfabb98423b9; d331de3b6bebb0f9af1fddf1b730ec057a7026d4; bd18b584546309feecdf3b74c07709e45984ea09,7,1.0,0.2105,0.3684,0.65
vector_reranker,3,What methods are used for automated information extraction from scientific and biomedical text?,17,60,686d9ee744fa013cc21cdd86acd864c936e9e456; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 87e367d76e5c63c834bf77b4f6ea8bce6cdb5553; b4076046f55b8005d82489728df5ea24ffcd0281; 0c57cb87fcfb345ddc13bab3f20e9c203bac52e9; 14644be339b0805aa8098a97f61fe2398cc770a9; 958bb3831589246fe5b6b58cf99e3b65c58d027f; f2df1a1c2c157bf53233a6648deb5135746fec43; e8bfdea65560f1513c8218c4745eed0c380fbe92,5,1.0,0.1765,0.2353,0.55
vector_reranker,4,How can NLP tools support researchers in conducting systematic literature reviews and evidence synthesis?,17,60,3a66e3a6fe1f9e1d95140f0c8fefc4ff964ba89d; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; 966662b18fc5c4a6e29a06f56975dbdd44ab63eb; 5f60655778fd0e3cb849c719797585e0e97912a2; 3a61d2f9a7aa0d0c2bc4b979aac06f7a67863773; 2d7d78b95c48b09359fd86ab0108328d69101719; 586aa6ddedea42042cacf92431eb568c346eeea7; d331de3b6bebb0f9af1fddf1b730ec057a7026d4; 9dd953b8e915d3c19bbd5584ad3769164d8f762a; 428194865ce5732c3c53f548b3d56485e8c7f4eb,3,0.5,0.1176,0.1765,0.62
vector_reranker,5,What bibliometric and citation analysis methods reveal research trends and collaboration patterns?,19,60,586aa6ddedea42042cacf92431eb568c346eeea7; 3f04900ff0b01b2912625967407cc53188212893; beabb3d31625fbbdba7e720d4d5baa6aac5d7b16; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; 5e04344703373e24772ef656354ee1d7078b9aae; 1277221119f7d5e5695fe3eeb778140a26fbac28; 14644be339b0805aa8098a97f61fe2398cc770a9; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; 1fb1c749be01442d669b98b41cb2aadb58671f58; db5adab6b866e14ef1216716f9cb3783f65f5042,6,1.0,0.1579,0.3158,0.63
vector_reranker,6,What techniques reduce factual hallucination in large language model outputs?,20,60,b9942b39912e0f37068e8ca2e5494cd22c4a9f9c; 0c57cb87fcfb345ddc13bab3f20e9c203bac52e9; 347604483bf70b1863dc5dd4f21fe7abe6da5abc; 686d9ee744fa013cc21cdd86acd864c936e9e456; 627aa6280bfab5776ed3daac9102978d39581af6; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; db20f92811649ba8c03d3d5121da854df82473a0; e8bfdea65560f1513c8218c4745eed0c380fbe92; 45c008f1fa5b7438ad387e13931fd281a3207f2a; 0bfa7c89253235d2822a3fd45dfcc9f2e7787984,4,1.0,0.15,0.2,0.67
vector_reranker,7,"What deep learning and language model approaches are used for classifying, tagging, or organizing scientific text?",14,60,a550ad9d7f47b65f7788287a23717a4f7c5b75c7; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 958bb3831589246fe5b6b58cf99e3b65c58d027f; b5aa72becfb20fae00a15a8169e0a4d873cf6013; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; d6311085287a07fd0c9d38dd903974f1bfbdf942; 87e367d76e5c63c834bf77b4f6ea8bce6cdb5553; e663f431579bdde874795c4e0ae6b58249de695f,3,1.0,0.2143,0.2143,0.44
vector_reranker,8,How are pretrained language models and embedding techniques used for semantic understanding of scientific text?,12,60,a550ad9d7f47b65f7788287a23717a4f7c5b75c7; b4076046f55b8005d82489728df5ea24ffcd0281; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 686d9ee744fa013cc21cdd86acd864c936e9e456; 89ddc52b54c38c6ece03943bb268598452ccf999; e8bfdea65560f1513c8218c4745eed0c380fbe92; 958bb3831589246fe5b6b58cf99e3b65c58d027f; f2df1a1c2c157bf53233a6648deb5135746fec43; 627aa6280bfab5776ed3daac9102978d39581af6; 52724f2baba8d7099fcb614878267958c2794b00,2,1.0,0.1667,0.1667,0.3
vector_reranker,9,"What benchmarks, evaluation methods, and datasets are used to assess RAG and information retrieval system performance?",14,60,3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0; 418080fd96670ff19d15b4cfa3badaa6aadc19fe; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; d6311085287a07fd0c9d38dd903974f1bfbdf942; e663f431579bdde874795c4e0ae6b58249de695f; 9f6ab10492aaf484c66e567bb7af78a60e54c984; c919f252e1d23638ba6a420bc7d222d07bfabd38,0,0.0,0.0,0.0,0.24
vector_reranker,10,"How can AI systems assist in peer review, quality assessment, and research impact evaluation of scholarly work?",13,60,36ce12cadada7523bcce7edb4a704eba08baa520; 9f3ae8055e227edb413c54417c9c216f1f554f52; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; c919f252e1d23638ba6a420bc7d222d07bfabd38; 0c561f33ae15decbbe699b05e02e1299b8dea58b; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; 3b56e66904af5310728277eca4281062f1d66343; 550b13792eae8af534fc5744ada22762005e99a5,3,1.0,0.2308,0.2308,0.21
vector_only,1,How do graph-based and multi-step retrieval methods enhance retrieval-augmented generation systems?,18,60,37c0aaffc2435871009ce1a31a4c2fc982c519b7; 627aa6280bfab5776ed3daac9102978d39581af6; 573721af3692834841c3e82303a3bfabb98423b9; c67a16f1b60bdd5c0c3fdc201e1d88721cb86ba1; db5adab6b866e14ef1216716f9cb3783f65f5042; d6311085287a07fd0c9d38dd903974f1bfbdf942; 2f014ed269c77bdf1286bb540278199fb45adea1; 0c57cb87fcfb345ddc13bab3f20e9c203bac52e9; f2df1a1c2c157bf53233a6648deb5135746fec43; 2253c84f0d7422bbbec496893948e1e1297bcab2,3,0.3333,0.1111,0.1667,0.05
vector_only,2,How are knowledge graphs constructed and applied to organize scholarly and scientific information?,19,60,5f60655778fd0e3cb849c719797585e0e97912a2; bd18b584546309feecdf3b74c07709e45984ea09; f135b8dd5661c7ad3cb558a5133aa2728393f620; dfbe1fcd18742d71d2807506120aab24485491c8; 428194865ce5732c3c53f548b3d56485e8c7f4eb; db5adab6b866e14ef1216716f9cb3783f65f5042; c4a9619d1a6c222764048ef30cf4d0c35606eb66; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; d331de3b6bebb0f9af1fddf1b730ec057a7026d4; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b,7,1.0,0.1579,0.2632,0.05
vector_only,3,What methods are used for automated information extraction from scientific and biomedical text?,17,60,f2df1a1c2c157bf53233a6648deb5135746fec43; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 2f014ed269c77bdf1286bb540278199fb45adea1; b4076046f55b8005d82489728df5ea24ffcd0281; 97dc4d4620c2b2d12d6b07a4127f3fddcf126b94; 958bb3831589246fe5b6b58cf99e3b65c58d027f; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; db20f92811649ba8c03d3d5121da854df82473a0; 14644be339b0805aa8098a97f61fe2398cc770a9; 686d9ee744fa013cc21cdd86acd864c936e9e456,5,1.0,0.1765,0.2353,0.05
vector_only,4,How can NLP tools support researchers in conducting systematic literature reviews and evidence synthesis?,17,60,3a61d2f9a7aa0d0c2bc4b979aac06f7a67863773; 5f60655778fd0e3cb849c719797585e0e97912a2; 9dd953b8e915d3c19bbd5584ad3769164d8f762a; 586aa6ddedea42042cacf92431eb568c346eeea7; 966662b18fc5c4a6e29a06f56975dbdd44ab63eb; 3a66e3a6fe1f9e1d95140f0c8fefc4ff964ba89d; 428194865ce5732c3c53f548b3d56485e8c7f4eb; 2d7d78b95c48b09359fd86ab0108328d69101719; d331de3b6bebb0f9af1fddf1b730ec057a7026d4; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b,3,0.5,0.0588,0.1765,0.05
vector_only,5,What bibliometric and citation analysis methods reveal research trends and collaboration patterns?,19,60,3f04900ff0b01b2912625967407cc53188212893; 586aa6ddedea42042cacf92431eb568c346eeea7; 97dc4d4620c2b2d12d6b07a4127f3fddcf126b94; beabb3d31625fbbdba7e720d4d5baa6aac5d7b16; 2d7d78b95c48b09359fd86ab0108328d69101719; 34a1f2ba4f42fa61cf5f94bde851d325a0e52435; 5e04344703373e24772ef656354ee1d7078b9aae; f2df1a1c2c157bf53233a6648deb5135746fec43; db5adab6b866e14ef1216716f9cb3783f65f5042; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b,6,1.0,0.1579,0.2105,0.05
vector_only,6,What techniques reduce factual hallucination in large language model outputs?,20,60,e8bfdea65560f1513c8218c4745eed0c380fbe92; 627aa6280bfab5776ed3daac9102978d39581af6; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; f2df1a1c2c157bf53233a6648deb5135746fec43; d6311085287a07fd0c9d38dd903974f1bfbdf942; db20f92811649ba8c03d3d5121da854df82473a0; 3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0; 0bfa7c89253235d2822a3fd45dfcc9f2e7787984; 686d9ee744fa013cc21cdd86acd864c936e9e456; 1277221119f7d5e5695fe3eeb778140a26fbac28,4,0.0,0.0,0.05,0.05
vector_only,7,"What deep learning and language model approaches are used for classifying, tagging, or organizing scientific text?",14,60,b5aa72becfb20fae00a15a8169e0a4d873cf6013; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 958bb3831589246fe5b6b58cf99e3b65c58d027f; d6311085287a07fd0c9d38dd903974f1bfbdf942; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; a550ad9d7f47b65f7788287a23717a4f7c5b75c7; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; e663f431579bdde874795c4e0ae6b58249de695f; 87e367d76e5c63c834bf77b4f6ea8bce6cdb5553,3,1.0,0.1429,0.2143,0.05
vector_only,8,How are pretrained language models and embedding techniques used for semantic understanding of scientific text?,12,60,37c0aaffc2435871009ce1a31a4c2fc982c519b7; 52724f2baba8d7099fcb614878267958c2794b00; 958bb3831589246fe5b6b58cf99e3b65c58d027f; a550ad9d7f47b65f7788287a23717a4f7c5b75c7; 686d9ee744fa013cc21cdd86acd864c936e9e456; e8bfdea65560f1513c8218c4745eed0c380fbe92; 89ddc52b54c38c6ece03943bb268598452ccf999; f2df1a1c2c157bf53233a6648deb5135746fec43; b4076046f55b8005d82489728df5ea24ffcd0281; 627aa6280bfab5776ed3daac9102978d39581af6,2,0.25,0.0833,0.1667,0.05
vector_only,9,"What benchmarks, evaluation methods, and datasets are used to assess RAG and information retrieval system performance?",14,60,d6311085287a07fd0c9d38dd903974f1bfbdf942; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; 418080fd96670ff19d15b4cfa3badaa6aadc19fe; 3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; e663f431579bdde874795c4e0ae6b58249de695f; c919f252e1d23638ba6a420bc7d222d07bfabd38; 9f6ab10492aaf484c66e567bb7af78a60e54c984,0,0.0,0.0,0.0,0.05
vector_only,10,"How can AI systems assist in peer review, quality assessment, and research impact evaluation of scholarly work?",13,60,c919f252e1d23638ba6a420bc7d222d07bfabd38; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; 36ce12cadada7523bcce7edb4a704eba08baa520; 9f3ae8055e227edb413c54417c9c216f1f554f52; 3b56e66904af5310728277eca4281062f1d66343; 550b13792eae8af534fc5744ada22762005e99a5; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; 0c561f33ae15decbbe699b05e02e1299b8dea58b,3,0.3333,0.1538,0.2308,0.05
vector_poolmatch_reranker,1,How do graph-based and multi-step retrieval methods enhance retrieval-augmented generation systems?,18,313,f26699c40f43ee6f9e93f668e419c35f09c799af; f135b8dd5661c7ad3cb558a5133aa2728393f620; c67a16f1b60bdd5c0c3fdc201e1d88721cb86ba1; 573721af3692834841c3e82303a3bfabb98423b9; e23f86a3021bb728af4a2d7f70cccb50ff91f4eb; 06b07e9190bf29fe941e62ec6848e00476b90c2b; bd18b584546309feecdf3b74c07709e45984ea09; 938908bc82d5c37b1df2c76d4fbdbdf2075e50de; 17023295658ea94409a1e33a427ea3509b583ef5; db20f92811649ba8c03d3d5121da854df82473a0,10,1.0,0.2222,0.3889,10.54
vector_poolmatch_reranker,2,How are knowledge graphs constructed and applied to organize scholarly and scientific information?,19,360,a60f8498e85f01ec72120c153aa92387f8841a31; dfbe1fcd18742d71d2807506120aab24485491c8; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; 1b78ca26e161bc824e75cf5b3d582a3561a1a16e; 87e367d76e5c63c834bf77b4f6ea8bce6cdb5553; 166b8ba6d993278315333196d1009bac96818c8f; adb68c59226e1c3ce5ea9c259c760a738a4870df; f135b8dd5661c7ad3cb558a5133aa2728393f620; db5adab6b866e14ef1216716f9cb3783f65f5042; 5f60655778fd0e3cb849c719797585e0e97912a2,13,1.0,0.2632,0.4737,9.31
vector_poolmatch_reranker,3,What methods are used for automated information extraction from scientific and biomedical text?,17,355,c919f252e1d23638ba6a420bc7d222d07bfabd38; c05a9797e5ead09d0885efa9f1b464d319f80709; e38d4fbfdf13532f7f58e5831cf7bc6d7d291c1a; db5adab6b866e14ef1216716f9cb3783f65f5042; 686d9ee744fa013cc21cdd86acd864c936e9e456; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 3c6978ed377ace2b921748f40b0d7431ebbfeb7c; 36ce12cadada7523bcce7edb4a704eba08baa520; 42fd45a57bdd86dc2e423c4f62ca203f717b16ab,11,0.5,0.2353,0.3529,7.79
vector_poolmatch_reranker,4,How can NLP tools support researchers in conducting systematic literature reviews and evidence synthesis?,17,341,36ce12cadada7523bcce7edb4a704eba08baa520; 3a66e3a6fe1f9e1d95140f0c8fefc4ff964ba89d; db5adab6b866e14ef1216716f9cb3783f65f5042; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; c919f252e1d23638ba6a420bc7d222d07bfabd38; 966662b18fc5c4a6e29a06f56975dbdd44ab63eb; 5f60655778fd0e3cb849c719797585e0e97912a2; 6ea3fffea0eb682720f38c5eb8b996393e030df2; f5b484e7e490c9e727575086877cecdb121f55dc; 1d5d86c0ee4fab53fed4e8eaf4437ce32883f327,12,1.0,0.2353,0.3529,5.87
vector_poolmatch_reranker,5,What bibliometric and citation analysis methods reveal research trends and collaboration patterns?,19,372,9ac693104ac49f94eab23930e2fc8bedf6db9bea; 586aa6ddedea42042cacf92431eb568c346eeea7; 3f04900ff0b01b2912625967407cc53188212893; beabb3d31625fbbdba7e720d4d5baa6aac5d7b16; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; 1346d703959399ba404f251290d0352f0631d242; 0c795b7e94b74060fcc5183101661fe125e81aaf; db0401da5b1048413af0788f79631f3b1c4c5e9f; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; 2f586042d52af9fd9986d8e087665a96187aa8e7,13,1.0,0.2105,0.3684,12.87
vector_poolmatch_reranker,6,What techniques reduce factual hallucination in large language model outputs?,20,330,07eda6692b476bcdf21c3dc6803af48c15072a41; b9942b39912e0f37068e8ca2e5494cd22c4a9f9c; 9f1b1fbc78239ed6b4e47f7b8ca52b2d02b4d40f; 0c57cb87fcfb345ddc13bab3f20e9c203bac52e9; 9f6ab10492aaf484c66e567bb7af78a60e54c984; 56444b35418f75d7a400f421d62516a6539c48c4; d360c15814a57c2a794e1d5f1b137bf9f2efde72; db0401da5b1048413af0788f79631f3b1c4c5e9f; 347604483bf70b1863dc5dd4f21fe7abe6da5abc; 17023295658ea94409a1e33a427ea3509b583ef5,12,1.0,0.25,0.5,13.57
vector_poolmatch_reranker,7,"What deep learning and language model approaches are used for classifying, tagging, or organizing scientific text?",14,380,42fd45a57bdd86dc2e423c4f62ca203f717b16ab; e7dcdfb7734d59b97f825cce8b3105a2d9b14d10; 94034fd2ed4b6cf41113abb7adc9ae469313c958; a550ad9d7f47b65f7788287a23717a4f7c5b75c7; b4076046f55b8005d82489728df5ea24ffcd0281; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; c919f252e1d23638ba6a420bc7d222d07bfabd38; 36ce12cadada7523bcce7edb4a704eba08baa520; 37c0aaffc2435871009ce1a31a4c2fc982c519b7,6,0.5,0.2143,0.3571,18.26
vector_poolmatch_reranker,8,How are pretrained language models and embedding techniques used for semantic understanding of scientific text?,12,315,a550ad9d7f47b65f7788287a23717a4f7c5b75c7; db5adab6b866e14ef1216716f9cb3783f65f5042; 42fd45a57bdd86dc2e423c4f62ca203f717b16ab; b4076046f55b8005d82489728df5ea24ffcd0281; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; c919f252e1d23638ba6a420bc7d222d07bfabd38; e6554e7d6b75f36a37765cb4d833a3474671ca8d; 573721af3692834841c3e82303a3bfabb98423b9; 0d244e25ffb587147be583eb90b1d6eca6740e26; db20f92811649ba8c03d3d5121da854df82473a0,3,1.0,0.1667,0.1667,35.83
vector_poolmatch_reranker,9,"What benchmarks, evaluation methods, and datasets are used to assess RAG and information retrieval system performance?",14,320,c48f5f8f389585bd6c021e412e2f5f8ad2a72244; 1cdbb922dcc977100e381a5debedb37994d27363; 9a170e202b071c32740bbd7b37b3fb3effda5466; 686957399258cfedeaa1c4d146447f49869de29c; 98428ba7cc444b127ff5fa5244ce9390f0e1cf58; f08cd81718a2002516476c38255c66de1916e85d; 17023295658ea94409a1e33a427ea3509b583ef5; 680824bef5d6f98d669c49246363f0894a678e3b; e23f86a3021bb728af4a2d7f70cccb50ff91f4eb; 3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0,9,1.0,0.3571,0.5714,19.0
vector_poolmatch_reranker,10,"How can AI systems assist in peer review, quality assessment, and research impact evaluation of scholarly work?",13,365,28c28192dfdea806f7b4a4b4c1dbeebf1ed4e400; 36ce12cadada7523bcce7edb4a704eba08baa520; 9f3ae8055e227edb413c54417c9c216f1f554f52; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; fd2a6a44c39e0c8e7835017634a1d0e31c5d00ca; c919f252e1d23638ba6a420bc7d222d07bfabd38; 1fb1c749be01442d669b98b41cb2aadb58671f58; 1277221119f7d5e5695fe3eeb778140a26fbac28; 0024db5f46651b7e1dd593cc33e740bead341fa8; 1cdbb922dcc977100e381a5debedb37994d27363,9,1.0,0.3846,0.4615,15.85
